Role,ID,Name_EN,Name_RU,Level,Race,EXP,Icon
Citizen,aden_inner_doorman,"Inner Doorman","Привратник Внутренних Владений",70,Others,,/skill4416_etc.webp
Citizen,aden_hall_doorman,"Hall Doorman","Привратник Зала",70,Others,,/skill4416_etc.webp
Citizen,aden_inner_doorman2,"Inner Doorman","Привратник Внутренних Владений",70,Others,,/skill4416_etc.webp
Citizen,aden_station_doorman,"Gatekeeper","Хранитель Портала",70,Others,,/skill4416_etc.webp
Citizen,aden_keeper,"Warehouse Keeper","Смотритель Склада",70,Others,,/skill4416_etc.webp
Citizen,chamberlain_logan,"Logan","Логан",70,Others,,/skill4416_etc.webp
Citizen,dimension_vertex_1,"Dimensional Vortex 1","Пространственный Водоворот 1",70,Others,,/skill4416_etc.webp
Citizen,dimension_vertex_2,"Dimensional Vortex 2","Пространственный Водоворот 2",70,Others,,/skill4416_etc.webp
Citizen,dimension_vertex_3,"Dimensional Vortex 3","Пространственный Водоворот 3",70,Others,,/skill4416_etc.webp
Citizen,arena_cp_booster_b,"Arena Director","Начальник Арены",70,Others,,/skill4416_etc.webp
Citizen,steward_biggerstaff,"Biggerstaff","Бигерстафф",70,Others,,/skill4416_etc.webp
Citizen,trader_espen,"Espen","Эспен",70,Others,,/skill4416_etc.webp
Citizen,trader_verona,"Verona","Верона",70,Others,,/skill4416_etc.webp
Citizen,trader_enverun,"Enverun","Энверун",70,Others,,/skill4416_etc.webp
Citizen,trader_payel,"Payel","Пауел",70,Others,,/skill4416_etc.webp
Citizen,warehouse_keeper_kluck,"Kluck","Клак",70,Others,,/skill4416_etc.webp
Citizen,warehouse_keeper_mia,"Mia","Миа",70,Others,,/skill4416_etc.webp
Citizen,blacksmith_morning,"Morning","Морнинг",70,Others,,/skill4416_etc.webp
Citizen,gatekeeper_flauen,"Flauen","Флоен",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_marcus,"Marcus","Маркус",70,Others,,/skill4416_etc.webp
Citizen,master_arti,"Arti","Арти",70,Others,,/skill4416_etc.webp
Citizen,master_karuna,"Karuna","Каруна",70,Others,,/skill4416_etc.webp
Citizen,master_traus,"Traus","Траус",70,Others,,/skill4416_etc.webp
Citizen,master_naiel,"Naiel","Нейл",70,Others,,/skill4416_etc.webp
Citizen,highpriest_squillari,"Squillari","Сквиллари",70,Others,,/skill4416_etc.webp
Citizen,magister_minevia,"Minevia","Миневия",70,Others,,/skill4416_etc.webp
Citizen,magister_anabel,"Anabel","Анабель",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_xairakin,"Xairakin","Ксайракин",70,Others,,/skill4416_etc.webp
Citizen,master_brikus,"Brikus","Брикус",70,Others,,/skill4416_etc.webp
Citizen,magister_xenovia,"Xenovia","Ксеновия",70,Others,,/skill4416_etc.webp
Citizen,prefect_sorbo,"Sorbo","Сорбо",70,Others,,/skill4416_etc.webp
Citizen,seer_takina,"Takina","Такина",70,Others,,/skill4416_etc.webp
Citizen,wharf_manager_nedy,"Nedy","Неди",70,Others,,/skill4416_etc.webp
Citizen,pet_manager_rood,"Rood","Руд",70,Others,,/skill4416_etc.webp
Citizen,dawn_priest_heiness,"Priest of Dawn","Жрец Рассвета",70,Others,,/skill4416_etc.webp
Citizen,dusk_priestess_heiness,"Dusk Priestess","Жрица Заката",70,Others,,/skill4416_etc.webp
Citizen,event_teleporter_k,"Event Gatekeeper","Ивентовый Хранитель Портала",70,Others,,/skill4416_etc.webp
Citizen,mineral_trader_raban,"Raban","Рабан",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_45,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_46,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_47,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_48,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_siegmund,"Siegmund","Зигмунд",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_andromeda,"Andromeda","Андромеда",70,Others,,/skill4416_etc.webp
Citizen,prefect_tazki,"Tazki","Таски",70,Others,,/skill4416_etc.webp
Citizen,scroll_seller_anton,"Anton","Антон",70,Others,,/skill4416_etc.webp
Citizen,amulet_seller_hakran,"Hakran","Хакран",70,Others,,/skill4416_etc.webp
Citizen,gatekeeper_arisha,"Arisha","Ариша",70,Others,,/skill4416_etc.webp
Citizen,gatekeeper_stanislava,"Stanislava","Станислава",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_60,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_62,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,custodian_ronald,"Ronald","Рональд",70,Others,,/skill4416_etc.webp
Citizen,custodian_wayne,"Wayne","Вейне",70,Others,,/skill4416_etc.webp
Citizen,custodian_pattie,"Patty","Патти",70,Others,,/skill4416_etc.webp
Citizen,custodian_jimmy,"Jimmy","Джимми",70,Others,,/skill4416_etc.webp
Citizen,custodian_michael,"Michael","Мишель",70,Others,,/skill4416_etc.webp
Citizen,custodian_jacques,"Jack","Джек",70,Others,,/skill4416_etc.webp
Citizen,custodian_karuto,"Karuto","Каруто",70,Others,,/skill4416_etc.webp
Citizen,chamberlain_bandello,"Bandello","Банделло",70,Others,,/skill4416_etc.webp
Citizen,farm_feed_seller,"Feed Seller","Продавец Корма",70,Others,,/skill4416_etc.webp
Citizen,supplier_abercrombie,"Abercrombie","Аберкромби",70,Others,,/skill4416_etc.webp
Citizen,dindin,"Dinn","Динн",70,Others,,/skill4416_etc.webp
Citizen,singsing,"Singsing","Сингсинг",70,Others,,/skill4416_etc.webp
Citizen,oraochin,"Orahochin","Орахочин",70,Others,,/skill4416_etc.webp
Citizen,gariachin,"Gariachin","Гарячин",70,Others,,/skill4416_etc.webp
Citizen,asama,"Asamah","Азамах",70,Others,,/skill4416_etc.webp
Citizen,trader_leon,"Leon","Леон",70,Others,,/skill4416_etc.webp
Citizen,trader_veronika,"Veronica","Вероника",70,Others,,/skill4416_etc.webp
Citizen,trader_helmut,"Helmut","Гельмут",70,Others,,/skill4416_etc.webp
Citizen,trader_janne,"Janne","Жанна",70,Others,,/skill4416_etc.webp
Citizen,trader_judith,"Judith","Джудит",70,Others,,/skill4416_etc.webp
Citizen,trader_rene,"Renee","Рене",70,Others,,/skill4416_etc.webp
Citizen,trader_liesel,"Liesel","Лесли",70,Others,,/skill4416_etc.webp
Citizen,pet_manager_annette,"Annette","Аннетт",70,Others,,/skill4416_etc.webp
Citizen,warehouse_keeper_lietta,"Lietta","Литта",70,Others,,/skill4416_etc.webp
Citizen,warehouse_keeper_hakon,"Hakon","Хайкон",70,Others,,/skill4416_etc.webp
Citizen,freighter_stefano,"Stefano","Стефано",70,Others,,/skill4416_etc.webp
Citizen,blueprint_seller_borodin,"Borodin","Бородин",70,Others,,/skill4416_etc.webp
Citizen,mineral_trader_fundin,"Fundin","Фундин",70,Others,,/skill4416_etc.webp
Citizen,gatekeeper_tatiana,"Tatiana","Татьяна",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_bernhard,"Bernhard","Бернхард",70,Others,,/skill4416_etc.webp
Citizen,scroll_seller_elena,"Elena","Элен",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_samael,"Samael","Самаэль",70,Others,,/skill4416_etc.webp
Citizen,prefect_rakan,"Lakan","Лакан",70,Others,,/skill4416_etc.webp
Citizen,dawn_priest_godard,"Priest of Dawn","Жрец Рассвета",70,Others,,/skill4416_etc.webp
Citizen,dusk_priestessess_godard,"Priest of Dusk","Жрец Заката",70,Others,,/skill4416_etc.webp
Citizen,event_teleporter_n,"Event Gatekeeper","Ивентовый Хранитель Портала ",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_63,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_64,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_65,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_66,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_67,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,sir_davin,"Daven","Девен",70,Others,,/skill4416_etc.webp
Citizen,custodian_aida,"Aida","Аида",70,Others,,/skill4416_etc.webp
Citizen,custodian_helga,"Helga","Хельга",70,Others,,/skill4416_etc.webp
Citizen,custodian_milicent,"Millicent","Мильсент",70,Others,,/skill4416_etc.webp
Citizen,custodian_branhilde,"Branhillde","Брунхильда",70,Others,,/skill4416_etc.webp
Citizen,godad_outter_doorman,"Outer Doorman","Привратник Внешних Владений",70,Others,,/skill4416_etc.webp
Citizen,godad_side_doorman1,"Inner Doorman","Привратник Внутренних Владений",70,Others,,/skill4416_etc.webp
Citizen,godad_side_doorman2,"Inner Doorman","Привратник Внутренних Владений",70,Others,,/skill4416_etc.webp
Citizen,trader_atan,"Atan","Атан",70,Others,,/skill4416_etc.webp
Citizen,keeper_jaf,"Jaff","Джаф",70,Others,,/skill4416_etc.webp
Citizen,merchant_jumara,"Jumara","Джумара",70,Others,,/skill4416_etc.webp
Citizen,gatekeeper_kurfa,"Kurfa","Курфа",70,Others,,/skill4416_etc.webp
Citizen,doorman_of_rainbow_a,"Doorman","Привратник",70,Others,,/skill4416_etc.webp
Citizen,doorman_of_rainbow_b,"Doorman","Привратник",70,Others,,/skill4416_etc.webp
Citizen,merchant_shikon,"Shikon","Шикон",70,Others,,/skill4416_etc.webp
Citizen,gatekeeper_teranu,"Teranu Mardui","Терану Мардуи",70,Others,,/skill4416_etc.webp
Citizen,trader_auzendurof,"Auzendorff","Озендорф",70,Others,,/skill4416_etc.webp
Citizen,trader_robre,"Hombre","Хомбре",70,Others,,/skill4416_etc.webp
Citizen,trader_owaking,"Owaki","Оваки",70,Others,,/skill4416_etc.webp
Citizen,trader_adrian,"Adrian","Адриан",70,Others,,/skill4416_etc.webp
Citizen,trader_rouge,"Rouge","Роуг",70,Others,,/skill4416_etc.webp
Citizen,trader_mailland,"Mailland","Майленд",70,Others,,/skill4416_etc.webp
Citizen,trader_pupu,"Pele","Пеле",70,Others,,/skill4416_etc.webp
Citizen,pet_manager_saroyan,"Saroyan","Сароян",70,Others,,/skill4416_etc.webp
Citizen,warehouse_keeper_rydie,"Rydel","Ридел",70,Others,,/skill4416_etc.webp
Citizen,warehouse_keeper_cherbal,"Cherbal","Чербал",70,Others,,/skill4416_etc.webp
Citizen,warehouse_chief_yaseni,"Yasheni","Яшени",70,Others,,/skill4416_etc.webp
Citizen,freighter_excel,"Axel","Аксель",70,Others,,/skill4416_etc.webp
Citizen,blacksmith_buryun,"Byron","Байрон",70,Others,,/skill4416_etc.webp
Citizen,head_blacksmith_newyear,"Newyear","Невьяр",70,Others,,/skill4416_etc.webp
Citizen,mineral_trader_hittchi,"Hitchi","Хичи",70,Others,,/skill4416_etc.webp
Citizen,gatekeeper_billia,"Bilia","Билия",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_hexter,"Hector","Гектор",70,Others,,/skill4416_etc.webp
Citizen,master_karamon,"Karamon","Карамон",70,Others,,/skill4416_etc.webp
Citizen,master_eoline,"Euline","Олайн",70,Others,,/skill4416_etc.webp
Citizen,highpriest_baorl,"Baryl","Барил",70,Others,,/skill4416_etc.webp
Citizen,priest_eblin,"Evelyn","Эвелин",70,Others,,/skill4416_etc.webp
Citizen,priest_sinis,"Sinis","Синис",70,Others,,/skill4416_etc.webp
Citizen,magister_otillyu,"Otillo","Отилло",70,Others,,/skill4416_etc.webp
Citizen,magister_atraxia,"Atraxia","Атраксия",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_drizit,"Drizzit","Дриззит",70,Others,,/skill4416_etc.webp
Citizen,master_aerina,"Aerina","Эрина",70,Others,,/skill4416_etc.webp
Citizen,magister_titia,"Talia","Таллия",70,Others,,/skill4416_etc.webp
Citizen,high_prefect_shaka,"Shaka","Шака",70,Others,,/skill4416_etc.webp
Citizen,prefect_tazar,"Tazeer","Тазир",70,Others,,/skill4416_etc.webp
Citizen,seer_moirase,"Moira","Мойра",70,Others,,/skill4416_etc.webp
Citizen,blacksmith_siger,"Siger","Сигер",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_68,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_69,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_70,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_71,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,adventurer_agent_town_72,"Adventure Guildsman","Член Гильдии Путешественников",70,Others,,/skill4416_etc.webp
Citizen,grandmagister_havrier,"Javier","Джавьер",70,Others,,/skill4416_etc.webp
Citizen,dawn_priest_schuttgart,"Priest of Dawn","Жрец Рассвета",70,Others,,/skill4416_etc.webp
Citizen,dusk_priestess_schutt,"Dusk Priestess","Жрица Заката",70,Others,,/skill4416_etc.webp
Citizen,event_teleporter_p,"Event Gatekeeper","Ивентовый Хранитель Портала ",70,Others,,/skill4416_etc.webp
Citizen,warehouse_chief_older,"Alder","Альдер",70,Others,,/skill4416_etc.webp
Citizen,head_blacksmith_boillin,"Bolin","Болин",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_shull,"Schule","Шуль",70,Others,,/skill4416_etc.webp
Citizen,highpriest_mattew,"Marie","Мари",70,Others,,/skill4416_etc.webp
Citizen,grandmaster_helminter,"Helminter","Хелминтер",70,Others,,/skill4416_etc.webp
Citizen,high_prefect_finker,"Finker","Финкер",70,Others,,/skill4416_etc.webp
Citizen,grandmagister_celes,"Celes","Селес",70,Others,,/skill4416_etc.webp
Citizen,custodian_carrel,"Carol","Карол",70,Others,,/skill4416_etc.webp
Citizen,custodian_stanley,"Stanley","Стенли",70,Others,,/skill4416_etc.webp
Citizen,custodian_billy,"Billy","Билли",70,Others,,/skill4416_etc.webp
Citizen,custodian_cerna,"Serena","Серена",70,Others,,/skill4416_etc.webp
Citizen,schutt_outter_doorman,"Outer Doorman","Привратник Внешних Владений",70,Others,,/skill4416_etc.webp
Citizen,schutt_side_doorman1,"Inner Doorman","Привратник Внутренних Владений",70,Others,,/skill4416_etc.webp
Citizen,schutt_side_doorman2,"Inner Doorman","Привратник Внутренних Владений",70,Others,,/skill4416_etc.webp
Citizen,schutt_station_doorman1,"Doorman  ","Привратник",70,Others,,/skill4416_etc.webp
Citizen,schutt_station_doorman2,"Doorman  ","Привратник",70,Others,,/skill4416_etc.webp
Citizen,schutt_keeper,"Warehouse Keeper","Смотритель Склада",70,Others,,/skill4416_etc.webp
Citizen,chamberlain_august,"August","Август",70,Others,,/skill4416_etc.webp
Citizen,r40_invader_teleport,"Guardian of Border","Защитник Границ",75,Others,,/skill4416_etc.webp
Citizen,r41_invader_teleport,"Guardian of Border","Защитник Границ",75,Others,,/skill4416_etc.webp
Citizen,r42_invader_teleport,"Guardian of Border","Защитник Границ",75,Others,,/skill4416_etc.webp
Citizen,r43_invader_teleport,"Guardian of Border","Защитник Границ",75,Others,,/skill4416_etc.webp
Citizen,r44_invader_teleport,"Guardian of Border","Защитник Границ",75,Others,,/skill4416_etc.webp
Citizen,r45_invader_teleport,"Guardian of Border","Защитник Границ",75,Others,,/skill4416_etc.webp
Citizen,r46_invader_teleport,"Guardian of Border","Защитник Границ",75,Others,,/skill4416_etc.webp
Citizen,r47_invader_teleport,"Guardian of Border","Защитник Границ",75,Others,,/skill4416_etc.webp
Citizen,r48_invader_teleport,"Guardian of Border","Защитник Границ",75,Others,,/skill4416_etc.webp
Citizen,holy_brazier,"Holy Brazier","Святой Медник",78,Others,,/skill4416_etc.webp
Citizen,gilbert,"Gilbert","Гилберт",80,Others,,/skill4416_etc.webp
Citizen,lee,"Leon","Леон",80,Others,,/skill4416_etc.webp
Citizen,arnold,"Arnold","Арнольд",80,Others,,/skill4416_etc.webp
Citizen,abel,"Abellos","Абеллос",80,Others,,/skill4416_etc.webp
Citizen,johnson,"Johnstone","Джонстоун",80,Others,,/skill4416_etc.webp
Citizen,chip,"Chiperan","Чиперан",80,Others,,/skill4416_etc.webp
Citizen,ken,"Kenyos","Кениос",80,Others,,/skill4416_etc.webp
Citizen,hank,"Hanks","Хэнкс",80,Others,,/skill4416_etc.webp
Citizen,moveguard_human,"Guard","Страж",80,Others,,/skill4416_etc.webp
Citizen,bowman,"Guard","Страж",80,Others,,/skill4416_etc.webp
