Category,Subtype,ID,Name_EN,Name_RU,Grade,PAtk,MAtk,PDef,MDef,Icon,Description_EN
other,soulshot,1835,"Soulshot: No Grade","Заряд Души: Без Ранга",NG,,,,,/etc_spirit_bullet_white_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing power of attack. Used with a No grade weapon."
other,soulshot,2509,"Spiritshot: No Grade","Заряд Духа: Без Ранга",NG,,,,,/etc_spell_shot_white_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon causing its magic power to momentarily increase. Used with a no grade weapon."
other,soulshot,3947,"Blessed Spiritshot: No Grade","Благословенный Заряд Духа: Без Ранга",NG,,,,,/etc_spell_shot_white_i01.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with No Grade weapons."
other,soulshot,1463,"Soulshot: D-grade","Заряд Души: Ранг D",D,,,,,/etc_spirit_bullet_blue_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing power of attack. Used with a D-grade weapon."
other,soulshot,2510,"Spiritshot: D-grade","Заряд Духа: Ранг D",D,,,,,/etc_spell_shot_blue_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon causing its magic power to momentarily increase. Used with a D-grade weapon."
other,soulshot,3948,"Blessed Spiritshot: D-Grade","Благословенный Заряд Духа: Ранг D",D,,,,,/etc_spell_shot_blue_i01.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with D-grade weapons."
other,soulshot,1464,"Soulshot: C-grade","Заряд Души: Ранг C",C,,,,,/etc_spirit_bullet_green_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing power of attack. Used with a C-grade weapon."
other,soulshot,2511,"Spiritshot: C-grade","Заряд Духа: Ранг C",C,,,,,/etc_spell_shot_green_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon causing its magic power to momentarily increase. Used with a C-grade weapon."
other,soulshot,3949,"Blessed Spiritshot: C-Grade","Благословенный Заряд Духа: Ранг C",C,,,,,/etc_spell_shot_green_i01.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with C-grade weapons."
other,soulshot,1465,"Soulshot: B-grade","Заряд Души: Ранг B",B,,,,,/etc_spirit_bullet_red_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing power of attack. Used with a B-grade weapon."
other,soulshot,2512,"Spiritshot: B-grade","Заряд Духа: Ранг B",B,,,,,/etc_spell_shot_red_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon causing its magic power to momentarily increase. Used with a B-grade weapon."
other,soulshot,3950,"Blessed Spiritshot: B-Grade","Благословенный Заряд Духа: Ранг B",B,,,,,/etc_spell_shot_red_i01.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with B-grade weapons."
other,soulshot,1466,"Soulshot: A-grade","Заряд Души: Ранг A",A,,,,,/etc_spirit_bullet_silver_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing power of attack. Used with an A-grade weapon."
other,soulshot,2513,"Spiritshot: A-grade","Заряд Духа: Ранг A",A,,,,,/etc_spell_shot_silver_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon causing its magic power to momentarily increase. Used with an A-grade weapon."
other,soulshot,3951,"Blessed Spiritshot: A-Grade","Благословенный Заряд Духа: Ранг A",A,,,,,/etc_spell_shot_silver_i01.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with a-grade weapons."
other,soulshot,1467,"Soulshot: S-grade","Заряд Души: Ранг S",S,,,,,/etc_spirit_bullet_gold_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing power of attack. Used with an S-grade weapon."
other,soulshot,2514,"Spiritshot: S-grade","Заряд Духа: Ранг S",S,,,,,/etc_spell_shot_gold_i00.webp,"The power of a higher-level spirit is bestowed upon a weapon causing its magic power to momentarily increase. Used with an S-grade weapon."
other,soulshot,3952,"Blessed Spiritshot: S-Grade","Благословенный Заряд Духа: Ранг S",S,,,,,/etc_spell_shot_gold_i01.webp,"The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing its magic significantly. Used with S-grade weapons."
other,resource,1864,"Stem","Стебель",NG,,,,,/etc_branch_gold_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1880,"Steel","Сталь",NG,,,,,/etc_lump_black_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1870,"Coal","Уголь",NG,,,,,/etc_coal_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1878,"Braided Hemp","Плетеный Лен",NG,,,,,/etc_braided_hemp_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,3031,"Spirit Ore","Руда Духов",NG,,,,,/etc_stone_gray_i00.webp,"A material used by Dwarves in item manufacturing. Can be sold in any shop."
other,resource,1866,"Suede","Замша",NG,,,,,/etc_suede_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1868,"Thread","Нитки",NG,,,,,/etc_skein_white_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1883,"Steel Mold","Стальная Заготовка",NG,,,,,/etc_mold_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1867,"Animal Skin","Шкура Животного",NG,,,,,/etc_leather_brown_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1865,"Varnish","Лак",NG,,,,,/etc_pouch_yellow_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1869,"Iron Ore","Железная Руда",NG,,,,,/etc_lump_gray_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1785,"Soul Ore","Руда Души",NG,,,,,/etc_crystal_white_i00.webp,"A material used by Dwarves in item manufacturing. Can be sold in any shop."
other,resource,1872,"Animal Bone","Кость Животного",NG,,,,,/etc_piece_bone_white_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,2130,"Gemstone D","Самоцвет: Ранг D",D,,,,,/etc_crystal_ball_silver_i00.webp,""
other,resource,1458,"Crystal (D-Grade)","Кристалл: Ранг D",D,,,,,/etc_crystal_blue_i00.webp,"A crystal of D-Grade."
other,resource,1873,"Silver Nugget","Серебряный Слиток",D,,,,,/etc_silver_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1879,"Cokes","Кокс",D,,,,,/etc_oil_pot_black_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1881,"Coarse Bone Powder","Грубый Костный Порошок",D,,,,,/etc_powder_white_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1882,"Leather","Кожа",D,,,,,/etc_leather_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1884,"Cord","Веревка",D,,,,,/etc_skein_gray_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1885,"High Grade Suede","Качественная Замша",D,,,,,/etc_pouch_yellow_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1871,"Charcoal","Древесный Уголь",D,,,,,/etc_charcoal_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1886,"Silver Mold","Серебряная Заготовка",D,,,,,/etc_silver_mold_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1890,"Mithril Alloy","Мифриловый Сплав",C,,,,,/etc_lump_white_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1874,"Oriharukon Ore","Орихаруконовая Руда",C,,,,,/etc_oriharukon_ore_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1892,"Blacksmith's Frame","Заготовка Кузнеца",C,,,,,/etc_blacksmiths_frame_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1889,"Compound Braid","Прочный Шнурок",C,,,,,/etc_compound_braid_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1894,"Crafted Leather","Выделанная Кожа",C,,,,,/etc_crafted_leather_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1876,"Mithril Ore","Мифриловая Руда",C,,,,,/etc_mithril_ore_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1895,"Metallic Fiber","Металлическое Волокно",C,,,,,/etc_metallic_fiber_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1891,"Artisan's Frame","Заготовка Ремесленника",C,,,,,/etc_artisans_frame_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1893,"Oriharukon","Орихарукон",C,,,,,/etc_oriharukon_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1875,"Stone of Purity","Камень Чистоты",C,,,,,/etc_crystal_ball_white_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,2131,"Gemstone C","Самоцвет: Ранг C",C,,,,,/etc_crystal_ball_green_i00.webp,""
other,resource,1877,"Adamantite Nugget","Адамантитовый Слиток",C,,,,,/etc_adamantite_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1459,"Crystal (C-Grade)","Кристалл: Ранг C",C,,,,,/etc_crystal_green_i00.webp,"A crystal of C-Grade."
other,resource,5220,"Metal Hardener","Отвердитель Металла",C,,,,,/etc_plate_blue_i00.webp,"Ingredient used by Dwarves. It is specifically designed to be used to create C-grade items. Available in general stores."
other,resource,1887,"Varnish of Purity","Очищенный Лак",C,,,,,/etc_potion_clear_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,1888,"Synthetic Cokes","Синтетический Кокс",C,,,,,/etc_synthetic_cokes_i00.webp,"A material used to make Dwarven items. Can be sold in any shop."
other,resource,2132,"Gemstone B","Самоцвет: Ранг B",B,,,,,/etc_bead_green_i00.webp,""
other,resource,4046,"Maestro Anvil Lock","Замок Мастера",B,,,,,/etc_lump_dark_gray_i00.webp,"Ingredient used in making Dwarven items. Can also be sold at ordinary shops."
other,resource,4039,"Mold Glue","Клей",B,,,,,/etc_reagent_red_i00.webp,"Ingredient for making upper garment tools. Can also be sold at ordinary shops."
other,resource,4040,"Mold Lubricant","Смазка",B,,,,,/etc_reagent_gold_i00.webp,"Ingredient for making upper garment tools. Can also be sold at ordinary shops."
other,resource,4041,"Mold Hardener","Отвердитель Формы",B,,,,,/etc_reagent_blue_i00.webp,"Ingredient for making upper garment tools. Can also be sold at ordinary shops."
other,resource,1460,"Crystal (B-Grade)","Кристалл: Ранг B",B,,,,,/etc_crystal_red_i00.webp,"A crystal of B-Grade."
other,resource,4048,"Maestro Mold","Заготовка Мастера",B,,,,,/etc_silver_mold_i00.webp,"Ingredient used in making Dwarven items. Can also be sold at ordinary shops."
other,resource,4047,"Craftsman Mold","Заготовка Работника",B,,,,,/etc_mold_i00.webp,"Ingredient used in making Dwarven items. Can also be sold at ordinary shops."
other,resource,4045,"Maestro Holder","Тиски Мастера",B,,,,,/etc_lump_yellow_i00.webp,"Ingredient used in making Dwarven items. Can also be sold at ordinary shops."
other,resource,4042,"Enria","Энрия",B,,,,,/etc_gem_red_i00.webp,"Crystal representing revenge and destruction. Used for making items of B-Grade and above and can also be sold at ordinary shops."
other,resource,4043,"Asofe","Азоф",B,,,,,/etc_gem_blue_i00.webp,"Crystal representing life and protection. Used for making items of B-Grade and above and can also be sold at ordinary shops."
other,resource,4048,"Maestro Mold","Заготовка Мастера",B,,,,,/etc_silver_mold_i00.webp,"Ingredient used in making Dwarven items. Can also be sold at ordinary shops."
other,resource,1461,"Crystal (A-Grade)","Кристалл: Ранг A",A,,,,,/etc_crystal_silver_i00.webp,"A crystal of A-Grade."
other,resource,2133,"Gemstone A","Самоцвет: Ранг A",A,,,,,/etc_bead_red_i00.webp,""
other,resource,2134,"Gemstone S","Самоцвет: Ранг S",A,,,,,/etc_bead_silver_i00.webp,""
other,resource,5549,"Metallic Thread","Металлическая Нить",A,,,,,/etc_skein_gray_i00.webp,"Material used by a Dwarf to make an item. It can be sold at a regular store."
other,resource,5550,"Durable Metal Plate","Прочный Лист Стали",A,,,,,/etc_squares_wood_i00.webp,"Material used by a Dwarf to make an item. It can be sold at a regular store."
other,resource,5551,"Leolin's Mold","Заготовка Реорина",A,,,,,/etc_blacksmiths_frame_i00.webp,"Material used by a Dwarf to make an item. It can be sold at a regular store."
