ID,Name_EN,Name_RU,Type,Levels,Icon
5033-raid-boss-triolls-priest-andreas,"Raid Boss - Level 87","Рейдовый Босс - Уровень 80",passive,1,/skillraid.webp
5034-raid-boss-degeneration-golem,"Raid Boss - Level 73","Рейдовый Босс - Уровень 73",passive,1,/skillraid.webp
5035-raid-boss-flame-stone-golem,"Raid Boss - Level 76","Рейдовый Босс - Уровень 76",passive,1,/skillraid.webp
5036-raid-boss-ice-fairy-sirr,"Raid Boss - Level 60","Рейдовый Босс - Уровень 60",passive,1,/skillraid.webp
5179-raid-boss-level,"Raid Boss - Level 86","Raid Boss - Level 86",passive,1,/skillraid.webp
5180-raid-boss-level,"Raid Boss - Level 87","Raid Boss - Level 87",passive,1,/skillraid.webp
5181-raid-boss-level,"Raid Boss - Level 87","Raid Boss - Level 87",passive,1,/skillraid.webp
5182-blessing-protection,"Blessing of Protection","Blessing of Protection",active,1,/skill0194.webp
5038-summon-pvp-penalty,"Summon PVP Penalty","Призвать штраф PVP",passive,16,/skill0000.webp
5040-npc-healing-potion,"NPC - Healing Potion","NPC: Целительное Зелье",active,12,/skill0000.webp
5041-charm-of-courage-no-grade,"Charm of Courage","Charm of Courage",active,6,/skill5041.webp
5042-npc-dispel-bomb,"NPC Dispel Bomb","NPC: Бомба Отмены Колдовства",active,12,/skill0000.webp
5043-npc-super-sonic-blaster,"NPC Super Sonic Blaster","NPC: Звуковой Супервзрыв",active,12,/skill0000.webp
5044-npc-ultimate-defense,"NPC Ultimate Defense","NPC Ultimate Defense",active,2,/skill0000.webp
5045-castle-power-strike,"Castle Power Strike","Замок: Мощный Удар",active,12,/skill0000.webp
5046-castle-power-shot,"Castle Power Shot","Замок: Мощный Выстрел",active,12,/skill0000.webp
5047-castle-spinning-slash,"Castle Spinning Slash","Castle Spinning Slash",active,12,/skill0000.webp
5048-castle-burst-shot,"Castle Burst Shot","Замок: Взрывной Выстрел",active,12,/skill0000.webp
5049-castle-blow,"Castle Blow","Замок: Импульс",active,12,/skill0000.webp
5050-castle-m-long-dd-fire,"Castle DD Fire","Замок: Направл. Огонь",active,12,/skill0000.webp
5051-castle-self-ae-fire,"Castle Self AE Fire","Castle Self AE Fire",active,12,/skill0000.webp
5052-castle-long-ae-fire,"Castle Long AE Fire","Castle Long AE Fire",active,12,/skill0000.webp
5053-castle-m-long-dd-water,"Castle DD Water","Замок: Направл. Вода",active,12,/skill0000.webp
5054-castle-self-ae-water,"Castle Self AE Water","Castle Self AE Water",active,12,/skill0000.webp
5055-castle-long-ae-water,"Castle Long AE Water","Castle Long AE Water",active,12,/skill0000.webp
5056-castle-m-long-dd-wind,"Castle DD Wind","Замок: Направл. Ветер",active,12,/skill0000.webp
5057-castle-self-ae-wind,"Castle Self AE Wind","Castle Self AE Wind",active,12,/skill0000.webp
5058-castle-long-ae-wind,"Castle Long AE Wind","Castle Long AE Wind",active,12,/skill0000.webp
5059-castle-m-long-dd-earth,"Castle DD Earth","Замок: Направл. Земля",active,12,/skill0000.webp
5060-castle-self-ae-earth,"Castle Self AE Earth","Castle Self AE Earth",active,12,/skill0000.webp
5061-castle-long-ae-earth,"Castle Long AE Earth","Castle Long AE Earth",active,12,/skill0000.webp
5062-castle-m-long-dd-holy,"Castle DD Holy","Замок: Направл. Святость",active,12,/skill0000.webp
5063-castle-self-ae-holy,"Castle Self AE Holy","Castle Self AE Holy",active,12,/skill0000.webp
5064-castle-long-ae-holy,"Castle Long AE Holy","Castle Long AE Holy",active,12,/skill0000.webp
5065-castle-m-long-dd-unholy,"Castle DD Unholy","Замок: Направл. Порок",active,12,/skill0000.webp
5066-castle-self-ae-unholy,"Castle Self AE Unholy","Castle Self AE Unholy",active,12,/skill0000.webp
5067-castle-long-ae-unholy,"Castle Long AE Unholy","Castle Long AE Unholy",active,12,/skill0000.webp
5074-the-victor-of-war,"The Victor of War","The Victor of War",passive,1,/skill5074.webp
5075-the-vanquished--of-war,"The Vanquished of War","The Vanquished of War",passive,1,/skill5075.webp
5076-death-penalty,"Death Penalty","Штраф Смерти",passive,15,/skill5076_a.webp
5077-npc-remove-death-penalty,"NPC Remove Death Penalty","NPC: Снять Штраф Смерти",active,1,/skill0000.webp
5079-npc-range-haste-focus,"NPC Focused Haste","NPC: Сфокусированное Ускорение",active,1,/skill0100.webp
5080-npc-range-haste-might,"NPC Mighty Haste","NPC: Мощное Ускорение",active,1,/skill0100.webp
5081-npc-blow-silence-physical,"Silence","Безмолвие",active,4,/skill5081.webp
5082-npc-spinning-slasher-trick,"NPC Spinning Slash Trick","NPC: Трюк Кручения и Рассекания",active,4,/skill0000.webp
5083-npc-stun-attack-trick,"Shock","Оглушение",active,4,/skill5083.webp
5084-npc-blinding-blow,"NPC Blinding Blow","NPC: Ослепляющий Порыв",active,4,/skill0000.webp
5085-anesthesia,"Anesthesia","Anesthesia",active,1,/skill5085.webp
5086-deadly-poison,"Deadly Poison","Deadly Poison",active,1,/skill5086.webp
5087-berserk,"Berserk","Berserk",toggle,2,/skill0000.webp
5088-signal,"Signal","Signal",active,1,/skill0000.webp
5098-capture-penalty,"Capture Penalty","Capture Penalty",active,2,/skill0000.webp
5099-cancel-capture-a,"Cancel Capture A","Cancel Capture A",active,1,/skill0000.webp
5100-cancel-capture-b,"Cancel Capture B","Cancel Capture B",active,1,/skill0000.webp
5101-cancel-capture-c,"Cancel Capture C","Cancel Capture C",active,1,/skill0000.webp
5102-cancel-all-capture,"Cancel All Capture","Cancel All Capture",active,1,/skill0000.webp
5103-production-clan---transfer,"Production - Clan / Transfer","Production - Clan / Transfer",active,1,/skill0000.webp
5106-capture-a-state,"Capture A State","Capture A State",active,4,/skill0000.webp
5107-capture-b-state,"Capture B State","Capture B State",active,4,/skill0000.webp
5108-capture-c-state,"Capture C State","Capture C State",active,4,/skill0000.webp
5117-stun,"Stun","Stun",active,1,/skill0100.webp
5118-cancel-sailren-use,"Cancel Siren Use","Cancel Siren Use",active,1,/skill0000.webp
5120-npc-dyno-shock,"Shock","Shock",active,1,/skill0100.webp
5122-sailren-use-might,"Siren Use Might","Siren Use Might",active,1,/skill0000.webp
5143-sailren-use-blow,"Siren Use Blow","Siren Use Blow",active,1,/skill0000.webp
5178-npc-dyno-burn,"NPC Burn","NPC Burn",active,1,/action102.webp
395-heroic-miracle,"Heroic Miracle","Heroic Miracle",active,1,/skill0395.webp
396-heroic-berserker,"Heroic Berserker","Heroic Berserker",active,1,/skill0396.webp
1374-heroic-valor,"Heroic Valor","Heroic Valor",active,1,/skill1374.webp
1375-heroic-grandeur,"Heroic Grandeur","Heroic Grandeur",active,1,/skill1375.webp
1376-heroic-dread,"Heroic Dread","Heroic Dread",active,1,/skill1376.webp
2244--herb-of-life,"Herb of Life","Herb of Life",active,1,/skill0000.webp
2245--herb-of-mana,"Herb of Mana","Herb of Mana",active,1,/skill0000.webp
2246--herb-of-power,"Herb of Power","Herb of Power",active,1,/etc_herb_red_i00.webp
2247--herb-of-magic,"Herb of Magic","Herb of Magic",active,1,/etc_herb_blue_i00.webp
2278-herb-of-life,"Herb of Life","Herb of Life",active,3,/skill0000.webp
2279-herb-of-mana,"Herb of Mana","Herb of Mana",active,3,/skill0000.webp
2280-herb-of-power,"Herb of Power","Herb of Power",active,1,/etc_herb_red_i00.webp
2281-herb-of-magic,"Herb of Magic","Herb of Magic",active,1,/etc_herb_blue_i00.webp
2282-herb-of-attack-speed,"Herb of Atk. Spd.","Herb of Atk. Spd.",active,1,/etc_attack_sp_herb_i00.webp
2283-herb-of-casting-speed,"Herb of Casting Spd.","Herb of Casting Spd.",active,1,/etc_magic_sp_herb_i00.webp
2284-herb-of-critical-attack,"Herb of Critical Attack","Herb of Critical Attack",active,1,/etc_critical_herb_i00.webp
2285-herb-of-speed,"Herb of Speed","Herb of Speed",active,1,/etc_move_herb_i00.webp
3611-enchant-heavy-set-d,"Enchant Heavy Armor (Grade D)","Enchant Heavy Armor (Grade D)",passive,1,/skill0231.webp
3612-enchant-light-set-d,"Enchant Light Armor (Grade D)","Enchant Light Armor (Grade D)",passive,1,/skill0233.webp
3613-enchant-robe-set-d,"Enchant Robe (Grade D)","Enchant Robe (Grade D)",passive,1,/skill0234.webp
3614-enchant-heavy-set-c,"Enchant Heavy Armor (Grade C)","Enchant Heavy Armor (Grade C)",passive,1,/skill0231.webp
3615-enchant-light-set-c,"Enchant Light Armor (Grade C)","Enchant Light Armor (Grade C)",passive,1,/skill0233.webp
3616-enchant-robe-set-c,"Enchant Robe (Grade C)","Enchant Robe (Grade C)",passive,1,/skill0234.webp
3617-enchant-heavy-set-b,"Enchant Heavy Armor (Grade B)","Enchant Heavy Armor (Grade B)",passive,1,/skill0231.webp
3618-enchant-light-set-b,"Enchant Light Armor (Grade B)","Enchant Light Armor (Grade B)",passive,1,/skill0233.webp
3619-enchant-robe-set-b,"Enchant Robe (Grade B)","Enchant Robe (Grade B)",passive,1,/skill0234.webp
3620-enchant-heavy-set-a,"Enchant Heavy Armor (Grade A)","Enchant Heavy Armor (Grade A)",passive,1,/skill0231.webp
3621-enchant-light-set-a,"Enchant Light Armor (Grade A)","Enchant Light Armor (Grade A)",passive,1,/skill0233.webp
3622-enchant-robe-set-a,"Enchant Robe (Grade A)","Enchant Robe (Grade A)",passive,1,/skill0234.webp
3623-enchant-heavy-set-s,"Enchant Heavy Armor (Grade S)","Enchant Heavy Armor (Grade S)",passive,1,/skill0231.webp
3624-enchant-light-set-s,"Enchant Light Armor (Grade S)","Enchant Light Armor (Grade S)",passive,1,/skill0233.webp
3625-enchant-robe-set-s,"Enchant Robe (Grade S)","Enchant Robe (Grade S)",passive,1,/skill0234.webp
2248-bless-of-fire,"Bless of Fire","Bless of Fire",active,1,/etc_fire_crystal_i00.webp
2249-bless-of-water,"Bless of Water","Bless of Water",active,1,/etc_water_crystal_i00.webp
2250-bless-of-wind,"Bless of Wind","Bless of Wind",active,1,/etc_wind_crystal_i00.webp
2251-bless-of-earth,"Bless of Earth","Bless of Earth",active,1,/etc_earth_crystal_i00.webp
2252-bless-of-darkness,"Bless of Darkness","Bless of Darkness",active,1,/etc_unholy_crystal_i00.webp
2253-bless-of-sacredness,"Bless of Sacredness","Bless of Sacredness",active,1,/etc_holy_crystal_i00.webp
2254-crystal-of-fire,"Crystal of Fire","Crystal of Fire",active,3,/skill0000.webp
2255-crystal-of-water,"Crystal of Water","Crystal of Water",active,3,/skill0000.webp
2256-crystal-of-wind,"Crystal of Wind","Crystal of Wind",active,3,/skill0000.webp
2257-crystal-of-earth,"Crystal of Earth","Crystal of Earth",active,3,/skill0000.webp
2258-crystal-of-darkness,"Crystal of Darkness","Crystal of Darkness",active,3,/skill0000.webp
2259-crystal-of-sacredness,"Crystal of Sacredness","Crystal of Sacredness",active,3,/skill0000.webp
3608-apella-heavy,"Apella Heavy Armor Set","Apella Heavy Armor Set",passive,1,/armor_t1004_ul_i00.webp
3609-apella-light,"Apella Light Armor Set","Apella Light Armor Set",passive,1,/armor_t1005_ul_i00.webp
3610-apella-robe,"Apella Robe Set","Apella Robe Set",passive,1,/armor_t1006_ul_i00.webp
3632-clan-gate,"Clan Gate","Clan Gate",active,1,/accessory_crown_i00.webp
3633-residential-shock-immunity,"Residential Shock Immunity","Residential Shock Immunity",active,2,/accessory_pledge_cap1_i05.webp
3626-kabokula,"Kabokula","Kabokula",active,1,/weapon_seize_mace_i00.webp
3627-tapirawa,"Tapirawa","Tapirawa",active,1,/weapon_seize_mace_i00.webp
3628-shabonoba,"Shabonoba","Shabonoba",active,1,/weapon_seize_mace_i00.webp
7037-tyrannosaurus-display,"Display - Tyrannosaurus Capture","Display - Tyrannosaurus Capture",active,1,/skill0000.webp
5094-antharas-subordinate-suicide,"Antharas Subordinate Suicide ","Antharas Subordinate Suicide ",active,1,/skill0000.webp
5095-antharas-subordinate-melee-attack,"Antharas Subordinate Melee Attack","Antharas Subordinate Melee Attack",active,1,/skill0000.webp
5096-antharas-subordinate-remote-attack,"Antharas Subordinate Remote Attack","Antharas Subordinate Remote Attack",active,1,/skill0000.webp
5097-antharas-subordinate-suicide-(narrow-range),"Antharas Subordinate Suicide (Narrow Range)","Antharas Subordinate Suicide (Narrow Range)",active,1,/skill0000.webp
2305-primeval-potion,"Primeval Potion","Primeval Potion",active,1,/skill0000.webp
2306-blue-primeval-crystal,"Blue Primeval Crystal","Blue Primeval Crystal",active,3,/skill0000.webp
2308-event-item,"Event Item","Event Item",active,36,/skill0000.webp
3260-forgiveness,"Heart Shot","Heart Shot",active,1,/skill0000.webp
3261-happiness,"Heart Shot","Heart Shot",active,1,/skill0000.webp
5146-aug-trigger-heal,"Heal","Heal",active,10,/skill3080.webp
5147-aug-trigger-blessed-body,"Blessed Body","Blessed Body",active,10,/skill3080.webp
5148-aug-trigger-prayer,"Prayer","Prayer",active,10,/skill3080.webp
5149-aug-trigger-recharge,"Recharge","Recharge",active,10,/skill3080.webp
5150-aug-trigger-blessed-soul,"Blessed Soul","Blessed Soul",active,10,/skill3080.webp
5151-aug-trigger-mana-gain,"Mana Gain","Mana Gain",active,10,/skill3080.webp
5152-aug-trigger-ritual,"Ritual","Ritual",active,10,/skill3080.webp
5153-aug-trigger-cheer,"Cheer","Cheer",active,10,/skill3080.webp
5154-aug-trigger-might,"Might","Might",active,10,/skill3080.webp
5156-aug-trigger-empower,"Empower","Empower",active,10,/skill3080.webp
5157-aug-trigger-duel-might,"Duel Might","Duel Might",active,10,/skill3080.webp
5158-aug-trigger-shield,"Shield","Shield",active,10,/skill3080.webp
5159-aug-trigger-magic-barrier,"Magic Barrier","Magic Barrier",active,10,/skill3080.webp
5160-aug-trigger-duel-weakness,"Duel Weakness","Duel Weakness",active,10,/skill3080.webp
5161-aug-trigger-agility,"Agility","Agility",active,10,/skill3080.webp
5162-aug-trigger-guidance,"Guidance","Guidance",active,10,/skill3080.webp
5163-aug-trigger-focus,"Focus","Focus",active,10,/skill3080.webp
5164-aug-trigger-wild-magic,"Wild Magic","Wild Magic",active,10,/skill3080.webp
5165-aug-trigger-charm,"Charm","Charm",active,10,/skill3080.webp
5166-aug-trigger-slow,"Slow","Slow",active,10,/skill3080.webp
5167-aug-trigger-winter,"Winter","Winter",active,10,/skill3080.webp
5168-aug-trigger-stun,"Stun","Stun",active,10,/skill3080.webp
5169-aug-trigger-hold,"Hold","Hold",active,10,/skill3080.webp
5170-aug-trigger-sleep,"Sleep","Sleep",active,10,/skill3080.webp
5171-aug-trigger-paralyze,"Paralyze","Paralyze",active,10,/skill3080.webp
5172-aug-trigger-medusa,"Medusa","Medusa",active,10,/skill3080.webp
5173-aug-trigger-fear,"Fear","Fear",active,10,/skill3080.webp
5174-aug-trigger-poison,"Poison","Poison",active,10,/skill3080.webp
5175-aug-trigger-bleed,"Bleed","Bleed",active,10,/skill3080.webp
5176-aug-trigger-silence,"Silence","Silence",active,10,/skill3080.webp
5177-aug-trigger-doom,"Doom","Doom",active,10,/skill3080.webp
3080-aug-on-patk-aggression,"Item Skill: Aggression","Item Skill: Aggression",passive,10,/skill3080.webp
3081-aug-on-patk-charm,"Item Skill: Charm","Item Skill: Charm",passive,10,/skill3080.webp
3082-aug-on-patk-mana-burn,"Item Skill: Mana Burn","Item Skill: Mana Burn",passive,10,/skill3080.webp
3083-aug-on-patk-slow,"Item Skill: Slow","Item Skill: Slow",passive,10,/skill3080.webp
3084-aug-on-patk-winter,"Item Skill: Winter","Item Skill: Winter",passive,10,/skill3080.webp
3085-aug-on-patk-stun,"Item Skill: Stun","Item Skill: Stun",passive,10,/skill3080.webp
3086-aug-on-patk-hold,"Item Skill: Hold","Item Skill: Hold",passive,10,/skill3080.webp
3087-aug-on-patk-sleep,"Item Skill: Sleep","Item Skill: Sleep",passive,10,/skill3080.webp
3088-aug-on-patk-paralyze,"Item Skill: Paralyze","Item Skill: Paralyze",passive,10,/skill3080.webp
3089-aug-on-patk-medusa,"Item Skill: Medusa","Item Skill: Medusa",passive,10,/skill3080.webp
3090-aug-on-patk-fear,"Item Skill: Fear","Item Skill: Fear",passive,10,/skill3080.webp
3091-aug-on-patk-poison,"Item Skill: Poison","Item Skill: Poison",passive,10,/skill3080.webp
3092-aug-on-patk-bleed,"Item Skill: Bleed","Item Skill: Bleed",passive,10,/skill3080.webp
3093-aug-on-patk-silence,"Item Skill: Silence","Item Skill: Silence",passive,10,/skill3080.webp
3094-aug-on-patk-doom,"Item Skill: Doom","Item Skill: Doom",passive,10,/skill3080.webp
3095-aug-on-matk-mana-burn,"Item Skill: Mana Burn","Item Skill: Mana Burn",passive,10,/skill3080.webp
3096-aug-on-matk-slow,"Item Skill: Slow","Item Skill: Slow",passive,10,/skill3080.webp
3097-aug-on-matk-winter,"Item Skill: Winter","Item Skill: Winter",passive,10,/skill3080.webp
3098-aug-on-matk-stun,"Item Skill: Stun","Item Skill: Stun",passive,10,/skill3080.webp
3099-aug-on-matk-hold,"Item Skill: Hold","Item Skill: Hold",passive,10,/skill3080.webp
3100-aug-on-matk-sleep,"Item Skill: Sleep","Item Skill: Sleep",passive,10,/skill3080.webp
3101-aug-on-matk-paralyze,"Item Skill: Paralyze","Item Skill: Paralyze",passive,10,/skill3080.webp
